filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),2,28.57%,7/7 (100%),4.71,0.49,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),5,71.43%,7/7 (100%),4.71,0.49,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,7/7 (100%),4.71,0.76,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,7/7 (100%),4.71,0.76,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),1,14.29%,7/7 (100%),4.71,0.76,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),0,0.00%,7/7 (100%),4.71,0.76,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),6,85.71%,7/7 (100%),4.71,0.76,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,Strongly disagree,(1),0,0.00%,7/7 (100%),3.71,0.76,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,Disagree,(2),0,0.00%,7/7 (100%),3.71,0.76,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,Neither agree nor disagree,(3),3,42.86%,7/7 (100%),3.71,0.76,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,Agree,(4),3,42.86%,7/7 (100%),3.71,0.76,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,8,The course was difficult.,Strongly agree,(5),1,14.29%,7/7 (100%),3.71,0.76,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),2,28.57%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),3,42.86%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),1,14.29%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),1,14.29%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),0,0.00%,7/7 (100%),4.43,1.72,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,10/11 (90.91%),4.20,0.63,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,10/11 (90.91%),4.20,0.63,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),1,10.00%,10/11 (90.91%),4.20,0.63,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),6,60.00%,10/11 (90.91%),4.20,0.63,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),3,30.00%,10/11 (90.91%),4.20,0.63,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,11/11 (100%),4.18,0.60,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,11/11 (100%),4.18,0.60,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),1,9.09%,11/11 (100%),4.18,0.60,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),7,63.64%,11/11 (100%),4.18,0.60,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),3,27.27%,11/11 (100%),4.18,0.60,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,11/11 (100%),4.27,0.65,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,11/11 (100%),4.27,0.65,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),1,9.09%,11/11 (100%),4.27,0.65,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),6,54.55%,11/11 (100%),4.27,0.65,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),4,36.36%,11/11 (100%),4.27,0.65,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,Strongly disagree,(1),0,0.00%,11/11 (100%),2.82,0.98,3.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,Disagree,(2),5,45.45%,11/11 (100%),2.82,0.98,3.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,Neither agree nor disagree,(3),4,36.36%,11/11 (100%),2.82,0.98,3.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,Agree,(4),1,9.09%,11/11 (100%),2.82,0.98,3.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,8,The course was difficult.,Strongly agree,(5),1,9.09%,11/11 (100%),2.82,0.98,3.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),2,18.18%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),2,18.18%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),6,54.55%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),1,9.09%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-407S-01_Kim__Hae-Young_Spring_2025.html,Spring 2025,KOREAN-407S-01 : ISSUES IN KOREAN LANG/SOC I.KOREAN-407S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),0,0.00%,11/11 (100%),3.36,1.29,4.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),1,14.29%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),6,85.71%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),1,14.29%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),6,85.71%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),1,14.29%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),6,85.71%,7/8 (87.5%),4.86,0.38,5.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,Strongly disagree,(1),0,0.00%,7/8 (87.5%),3.00,0.82,3.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,Disagree,(2),2,28.57%,7/8 (87.5%),3.00,0.82,3.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,Neither agree nor disagree,(3),3,42.86%,7/8 (87.5%),3.00,0.82,3.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,Agree,(4),2,28.57%,7/8 (87.5%),3.00,0.82,3.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,8,The course was difficult.,Strongly agree,(5),0,0.00%,7/8 (87.5%),3.00,0.82,3.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,6/8 (75%),3.83,0.75,4.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,6/8 (75%),3.83,0.75,4.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),2,33.33%,6/8 (75%),3.83,0.75,4.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),3,50.00%,6/8 (75%),3.83,0.75,4.00
KOREAN-408S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-408S-01 : ISSUES IN KOREAN LANG/SOC II.KOREAN-408S-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),1,16.67%,6/8 (75%),3.83,0.75,4.00
